playerName,team,rating,region,playerCategory,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage,agents,agent
kidziax,ANM,1.15,EMEA,vct-game-changer,232.3,1.26,71%,144.6,0.86,0.17,0.13,0.08,26%,40%,"phoenix, harbor",phoenix
kidziax,ANM,1.15,EMEA,vct-game-changer,232.3,1.26,71%,144.6,0.86,0.17,0.13,0.08,26%,40%,"phoenix, harbor",harbor
Joliinaa,GX.GC,1.14,EMEA,vct-game-changer,221.7,1.17,76%,140.2,0.78,0.43,0.09,0.06,27%,20%,"omen, astra, viper",omen
Joliinaa,GX.GC,1.14,EMEA,vct-game-changer,221.7,1.17,76%,140.2,0.78,0.43,0.09,0.06,27%,20%,"omen, astra, viper",astra
Joliinaa,GX.GC,1.14,EMEA,vct-game-changer,221.7,1.17,76%,140.2,0.78,0.43,0.09,0.06,27%,20%,"omen, astra, viper",viper
Janna,82,1.14,EMEA,vct-game-changer,219.0,1.12,65%,140.2,0.82,0.32,0.05,0.12,45%,38%,"brimstone, viper, omen",brimstone
Janna,82,1.14,EMEA,vct-game-changer,219.0,1.12,65%,140.2,0.82,0.32,0.05,0.12,45%,38%,"brimstone, viper, omen",viper
Janna,82,1.14,EMEA,vct-game-changer,219.0,1.12,65%,140.2,0.82,0.32,0.05,0.12,45%,38%,"brimstone, viper, omen",omen
Akita,ZER.M,1.14,EMEA,vct-game-changer,267.9,1.17,71%,172.2,0.93,0.18,0.23,0.19,27%,27%,"reyna, phoenix, jett",reyna
Akita,ZER.M,1.14,EMEA,vct-game-changer,267.9,1.17,71%,172.2,0.93,0.18,0.23,0.19,27%,27%,"reyna, phoenix, jett",phoenix
Akita,ZER.M,1.14,EMEA,vct-game-changer,267.9,1.17,71%,172.2,0.93,0.18,0.23,0.19,27%,27%,"reyna, phoenix, jett",jett
rezq,G2.G,1.14,EMEA,vct-game-changer,260.3,1.29,74%,164.7,0.91,0.2,0.25,0.17,25%,22%,"raze, jett, yoru",raze
rezq,G2.G,1.14,EMEA,vct-game-changer,260.3,1.29,74%,164.7,0.91,0.2,0.25,0.17,25%,22%,"raze, jett, yoru",jett
rezq,G2.G,1.14,EMEA,vct-game-changer,260.3,1.29,74%,164.7,0.91,0.2,0.25,0.17,25%,22%,"raze, jett, yoru",yoru
ness,GX.GC,1.13,EMEA,vct-game-changer,203.0,1.13,77%,137.0,0.71,0.33,0.07,0.05,26%,14%,"killjoy, cypher, kayo",killjoy
ness,GX.GC,1.13,EMEA,vct-game-changer,203.0,1.13,77%,137.0,0.71,0.33,0.07,0.05,26%,14%,"killjoy, cypher, kayo",cypher
ness,GX.GC,1.13,EMEA,vct-game-changer,203.0,1.13,77%,137.0,0.71,0.33,0.07,0.05,26%,14%,"killjoy, cypher, kayo",kayo
Lil,Bob,1.13,EMEA,vct-game-changer,216.6,1.14,72%,145.7,0.77,0.35,0.08,0.06,28%,20%,"omen, brimstone, viper",omen
Lil,Bob,1.13,EMEA,vct-game-changer,216.6,1.14,72%,145.7,0.77,0.35,0.08,0.06,28%,20%,"omen, brimstone, viper",brimstone
Lil,Bob,1.13,EMEA,vct-game-changer,216.6,1.14,72%,145.7,0.77,0.35,0.08,0.06,28%,20%,"omen, brimstone, viper",viper
fluxxy,HERO,1.13,EMEA,vct-game-changer,214.2,1.16,76%,143.6,0.77,0.24,0.08,0.07,30%,17%,"breach, cypher, killjoy",breach
fluxxy,HERO,1.13,EMEA,vct-game-changer,214.2,1.16,76%,143.6,0.77,0.24,0.08,0.07,30%,17%,"breach, cypher, killjoy",cypher
fluxxy,HERO,1.13,EMEA,vct-game-changer,214.2,1.16,76%,143.6,0.77,0.24,0.08,0.07,30%,17%,"breach, cypher, killjoy",killjoy
mimi,G2.G,1.12,EMEA,vct-game-changer,189.2,1.21,78%,124.5,0.69,0.37,0.07,0.05,30%,13%,"breach, brimstone, gekko",breach
mimi,G2.G,1.12,EMEA,vct-game-changer,189.2,1.21,78%,124.5,0.69,0.37,0.07,0.05,30%,13%,"breach, brimstone, gekko",brimstone
mimi,G2.G,1.12,EMEA,vct-game-changer,189.2,1.21,78%,124.5,0.69,0.37,0.07,0.05,30%,13%,"breach, brimstone, gekko",gekko
anesilia,GMX.L,1.12,EMEA,vct-game-changer,196.9,1.1,79%,128.7,0.68,0.54,0.08,0.06,21%,26%,"skye, fade, sova",skye
anesilia,GMX.L,1.12,EMEA,vct-game-changer,196.9,1.1,79%,128.7,0.68,0.54,0.08,0.06,21%,26%,"skye, fade, sova",fade
anesilia,GMX.L,1.12,EMEA,vct-game-changer,196.9,1.1,79%,128.7,0.68,0.54,0.08,0.06,21%,26%,"skye, fade, sova",sova
happy,NB,1.12,EMEA,vct-game-changer,215.0,1.18,65%,140.1,0.78,0.26,0.04,0.09,24%,10%,"breach, killjoy, fade",breach
happy,NB,1.12,EMEA,vct-game-changer,215.0,1.18,65%,140.1,0.78,0.26,0.04,0.09,24%,10%,"breach, killjoy, fade",killjoy
happy,NB,1.12,EMEA,vct-game-changer,215.0,1.18,65%,140.1,0.78,0.26,0.04,0.09,24%,10%,"breach, killjoy, fade",fade
winter,RZN,1.12,EMEA,vct-game-changer,220.0,1.1,67%,149.6,0.81,0.26,0.12,0.1,30%,29%,"fade, sova",fade
winter,RZN,1.12,EMEA,vct-game-changer,220.0,1.1,67%,149.6,0.81,0.26,0.12,0.1,30%,29%,"fade, sova",sova
Thuy,ZER.M,1.12,EMEA,vct-game-changer,213.5,1.15,76%,136.6,0.77,0.38,0.09,0.1,25%,31%,"omen, viper, brimstone",omen
Thuy,ZER.M,1.12,EMEA,vct-game-changer,213.5,1.15,76%,136.6,0.77,0.38,0.09,0.1,25%,31%,"omen, viper, brimstone",viper
Thuy,ZER.M,1.12,EMEA,vct-game-changer,213.5,1.15,76%,136.6,0.77,0.38,0.09,0.1,25%,31%,"omen, viper, brimstone",brimstone
jduh,BBL.Q,1.12,EMEA,vct-game-changer,204.8,1.13,73%,131.8,0.74,0.34,0.06,0.08,36%,22%,"fade, astra, sova",fade
jduh,BBL.Q,1.12,EMEA,vct-game-changer,204.8,1.13,73%,131.8,0.74,0.34,0.06,0.08,36%,22%,"fade, astra, sova",astra
jduh,BBL.Q,1.12,EMEA,vct-game-changer,204.8,1.13,73%,131.8,0.74,0.34,0.06,0.08,36%,22%,"fade, astra, sova",sova
mediKa,SK.N,1.11,EMEA,vct-game-changer,210.5,1.0,72%,133.4,0.76,0.44,0.06,0.06,22%,22%,"sova, breach, kayo",sova
mediKa,SK.N,1.11,EMEA,vct-game-changer,210.5,1.0,72%,133.4,0.76,0.44,0.06,0.06,22%,22%,"sova, breach, kayo",breach
mediKa,SK.N,1.11,EMEA,vct-game-changer,210.5,1.0,72%,133.4,0.76,0.44,0.06,0.06,22%,22%,"sova, breach, kayo",kayo
Laleh,70,1.11,EMEA,vct-game-changer,251.7,1.08,76%,155.9,0.8,0.3,0.1,0.11,47%,7%,"gekko, sage, sova",gekko
Laleh,70,1.11,EMEA,vct-game-changer,251.7,1.08,76%,155.9,0.8,0.3,0.1,0.11,47%,7%,"gekko, sage, sova",sage
Laleh,70,1.11,EMEA,vct-game-changer,251.7,1.08,76%,155.9,0.8,0.3,0.1,0.11,47%,7%,"gekko, sage, sova",sova
bee,CEL,1.11,EMEA,vct-game-changer,235.7,1.21,68%,148.3,0.85,0.19,0.11,0.07,26%,10%,"killjoy, viper, cypher",killjoy
bee,CEL,1.11,EMEA,vct-game-changer,235.7,1.21,68%,148.3,0.85,0.19,0.11,0.07,26%,10%,"killjoy, viper, cypher",viper
bee,CEL,1.11,EMEA,vct-game-changer,235.7,1.21,68%,148.3,0.85,0.19,0.11,0.07,26%,10%,"killjoy, viper, cypher",cypher
aNNja,NSR.I,1.11,EMEA,vct-game-changer,229.7,1.11,65%,155.1,0.82,0.17,0.16,0.16,32%,30%,"jett, raze, reyna",jett
aNNja,NSR.I,1.11,EMEA,vct-game-changer,229.7,1.11,65%,155.1,0.82,0.17,0.16,0.16,32%,30%,"jett, raze, reyna",raze
aNNja,NSR.I,1.11,EMEA,vct-game-changer,229.7,1.11,65%,155.1,0.82,0.17,0.16,0.16,32%,30%,"jett, raze, reyna",reyna
SendyClaire,Meli,1.1,EMEA,vct-game-changer,228.2,1.04,74%,150.4,0.81,0.24,0.11,0.05,23%,27%,"cypher, killjoy",cypher
SendyClaire,Meli,1.1,EMEA,vct-game-changer,228.2,1.04,74%,150.4,0.81,0.24,0.11,0.05,23%,27%,"cypher, killjoy",killjoy
LizA,VLNT,1.1,EMEA,vct-game-changer,232.3,1.16,69%,151.7,0.84,0.14,0.16,0.14,36%,17%,"killjoy, cypher, viper",killjoy
LizA,VLNT,1.1,EMEA,vct-game-changer,232.3,1.16,69%,151.7,0.84,0.14,0.16,0.14,36%,17%,"killjoy, cypher, viper",cypher
LizA,VLNT,1.1,EMEA,vct-game-changer,232.3,1.16,69%,151.7,0.84,0.14,0.16,0.14,36%,17%,"killjoy, cypher, viper",viper
Anva,fuVi,1.1,EMEA,vct-game-changer,237.3,1.19,73%,153.5,0.83,0.2,0.14,0.11,23%,18%,"viper, gekko, killjoy",viper
Anva,fuVi,1.1,EMEA,vct-game-changer,237.3,1.19,73%,153.5,0.83,0.2,0.14,0.11,23%,18%,"viper, gekko, killjoy",gekko
Anva,fuVi,1.1,EMEA,vct-game-changer,237.3,1.19,73%,153.5,0.83,0.2,0.14,0.11,23%,18%,"viper, gekko, killjoy",killjoy
Bobbiexo,Athe,1.1,EMEA,vct-game-changer,210.8,1.14,70%,141.6,0.77,0.15,0.07,0.07,26%,23%,"killjoy, cypher, brimstone",killjoy
Bobbiexo,Athe,1.1,EMEA,vct-game-changer,210.8,1.14,70%,141.6,0.77,0.15,0.07,0.07,26%,23%,"killjoy, cypher, brimstone",cypher
Bobbiexo,Athe,1.1,EMEA,vct-game-changer,210.8,1.14,70%,141.6,0.77,0.15,0.07,0.07,26%,23%,"killjoy, cypher, brimstone",brimstone
DREAM,VLNT,1.09,EMEA,vct-game-changer,203.2,1.15,73%,134.4,0.72,0.21,0.07,0.06,23%,20%,"viper, omen, killjoy",viper
DREAM,VLNT,1.09,EMEA,vct-game-changer,203.2,1.15,73%,134.4,0.72,0.21,0.07,0.06,23%,20%,"viper, omen, killjoy",omen
DREAM,VLNT,1.09,EMEA,vct-game-changer,203.2,1.15,73%,134.4,0.72,0.21,0.07,0.06,23%,20%,"viper, omen, killjoy",killjoy
sillydomi,axol,1.09,EMEA,vct-game-changer,233.8,1.08,74%,147.7,0.83,0.37,0.11,0.1,39%,13%,"brimstone, omen, clove",brimstone
sillydomi,axol,1.09,EMEA,vct-game-changer,233.8,1.08,74%,147.7,0.83,0.37,0.11,0.1,39%,13%,"brimstone, omen, clove",omen
sillydomi,axol,1.09,EMEA,vct-game-changer,233.8,1.08,74%,147.7,0.83,0.37,0.11,0.1,39%,13%,"brimstone, omen, clove",clove
klaudia,O1O,1.08,EMEA,vct-game-changer,200.3,1.05,78%,132.6,0.7,0.55,0.06,0.05,27%,18%,"kayo, breach",kayo
klaudia,O1O,1.08,EMEA,vct-game-changer,200.3,1.05,78%,132.6,0.7,0.55,0.06,0.05,27%,18%,"kayo, breach",breach
Xaline,Huge,1.08,EMEA,vct-game-changer,213.8,1.1,71%,145.0,0.75,0.24,0.08,0.1,23%,10%,"cypher, deadlock, killjoy",cypher
Xaline,Huge,1.08,EMEA,vct-game-changer,213.8,1.1,71%,145.0,0.75,0.24,0.08,0.1,23%,10%,"cypher, deadlock, killjoy",deadlock
Xaline,Huge,1.08,EMEA,vct-game-changer,213.8,1.1,71%,145.0,0.75,0.24,0.08,0.1,23%,10%,"cypher, deadlock, killjoy",killjoy
Glance,KC.GC,1.08,EMEA,vct-game-changer,200.9,1.07,74%,134.7,0.71,0.33,0.06,0.05,27%,19%,"omen, sova, breach",omen
Glance,KC.GC,1.08,EMEA,vct-game-changer,200.9,1.07,74%,134.7,0.71,0.33,0.06,0.05,27%,19%,"omen, sova, breach",sova
Glance,KC.GC,1.08,EMEA,vct-game-changer,200.9,1.07,74%,134.7,0.71,0.33,0.06,0.05,27%,19%,"omen, sova, breach",breach
Ayaka,Team,1.08,EMEA,vct-game-changer,222.3,1.05,80%,141.0,0.8,0.34,0.05,0.07,27%,20%,"breach, gekko",breach
Ayaka,Team,1.08,EMEA,vct-game-changer,222.3,1.05,80%,141.0,0.8,0.34,0.05,0.07,27%,20%,"breach, gekko",gekko
ritsu,Gala,1.07,EMEA,vct-game-changer,214.2,1.1,68%,148.0,0.77,0.13,0.12,0.09,32%,10%,"killjoy, cypher, chamber",killjoy
ritsu,Gala,1.07,EMEA,vct-game-changer,214.2,1.1,68%,148.0,0.77,0.13,0.12,0.09,32%,10%,"killjoy, cypher, chamber",cypher
ritsu,Gala,1.07,EMEA,vct-game-changer,214.2,1.1,68%,148.0,0.77,0.13,0.12,0.09,32%,10%,"killjoy, cypher, chamber",chamber
amy,G2.G,1.07,EMEA,vct-game-changer,200.4,1.24,74%,135.4,0.75,0.23,0.08,0.06,33%,16%,"cypher, killjoy, viper",cypher
amy,G2.G,1.07,EMEA,vct-game-changer,200.4,1.24,74%,135.4,0.75,0.23,0.08,0.06,33%,16%,"cypher, killjoy, viper",killjoy
amy,G2.G,1.07,EMEA,vct-game-changer,200.4,1.24,74%,135.4,0.75,0.23,0.08,0.06,33%,16%,"cypher, killjoy, viper",viper
moshieroo,SK.N,1.07,EMEA,vct-game-changer,215.8,1.11,69%,141.0,0.75,0.41,0.12,0.1,26%,30%,"fade, kayo, breach",fade
moshieroo,SK.N,1.07,EMEA,vct-game-changer,215.8,1.11,69%,141.0,0.75,0.41,0.12,0.1,26%,30%,"fade, kayo, breach",kayo
moshieroo,SK.N,1.07,EMEA,vct-game-changer,215.8,1.11,69%,141.0,0.75,0.41,0.12,0.1,26%,30%,"fade, kayo, breach",breach
kv7m,UNta,1.07,EMEA,vct-game-changer,189.7,1.07,75%,125.6,0.67,0.5,0.04,0.06,28%,20%,"omen, viper, brimstone",omen
kv7m,UNta,1.07,EMEA,vct-game-changer,189.7,1.07,75%,125.6,0.67,0.5,0.04,0.06,28%,20%,"omen, viper, brimstone",viper
kv7m,UNta,1.07,EMEA,vct-game-changer,189.7,1.07,75%,125.6,0.67,0.5,0.04,0.06,28%,20%,"omen, viper, brimstone",brimstone
ja2,Huge,1.07,EMEA,vct-game-changer,226.4,1.11,68%,144.5,0.81,0.24,0.17,0.18,23%,20%,"raze, neon, jett",raze
ja2,Huge,1.07,EMEA,vct-game-changer,226.4,1.11,68%,144.5,0.81,0.24,0.17,0.18,23%,20%,"raze, neon, jett",neon
ja2,Huge,1.07,EMEA,vct-game-changer,226.4,1.11,68%,144.5,0.81,0.24,0.17,0.18,23%,20%,"raze, neon, jett",jett
onna,Last,1.07,EMEA,vct-game-changer,185.5,0.88,72%,128.9,0.6,0.52,0.06,0.04,25%,13%,"sova, breach",sova
onna,Last,1.07,EMEA,vct-game-changer,185.5,0.88,72%,128.9,0.6,0.52,0.06,0.04,25%,13%,"sova, breach",breach
mai,QLSH.S,1.07,EMEA,vct-game-changer,210.2,1.13,74%,140.1,0.76,0.33,0.1,0.05,33%,12%,"sova, fade, breach",sova
mai,QLSH.S,1.07,EMEA,vct-game-changer,210.2,1.13,74%,140.1,0.76,0.33,0.1,0.05,33%,12%,"sova, fade, breach",fade
mai,QLSH.S,1.07,EMEA,vct-game-changer,210.2,1.13,74%,140.1,0.76,0.33,0.1,0.05,33%,12%,"sova, fade, breach",breach
astrixe,80,1.07,EMEA,vct-game-changer,220.0,1.02,61%,139.3,0.76,0.1,0.06,0.08,43%,13%,"cypher, killjoy",cypher
astrixe,80,1.07,EMEA,vct-game-changer,220.0,1.02,61%,139.3,0.76,0.1,0.06,0.08,43%,13%,"cypher, killjoy",killjoy
Valone,122,1.06,EMEA,vct-game-changer,246.3,1.13,65%,156.9,0.87,0.16,0.17,0.25,32%,33%,"neon, jett, raze",neon
Valone,122,1.06,EMEA,vct-game-changer,246.3,1.13,65%,156.9,0.87,0.16,0.17,0.25,32%,33%,"neon, jett, raze",jett
Valone,122,1.06,EMEA,vct-game-changer,246.3,1.13,65%,156.9,0.87,0.16,0.17,0.25,32%,33%,"neon, jett, raze",raze
PuriTy,SK.N,1.06,EMEA,vct-game-changer,208.5,1.01,73%,136.4,0.72,0.31,0.06,0.05,26%,3%,"fade, gekko, omen",fade
PuriTy,SK.N,1.06,EMEA,vct-game-changer,208.5,1.01,73%,136.4,0.72,0.31,0.06,0.05,26%,3%,"fade, gekko, omen",gekko
PuriTy,SK.N,1.06,EMEA,vct-game-changer,208.5,1.01,73%,136.4,0.72,0.31,0.06,0.05,26%,3%,"fade, gekko, omen",omen
Smurfette,GX.GC,1.06,EMEA,vct-game-changer,237.0,1.14,70%,155.3,0.84,0.16,0.21,0.17,27%,17%,"jett, raze, neon",jett
Smurfette,GX.GC,1.06,EMEA,vct-game-changer,237.0,1.14,70%,155.3,0.84,0.16,0.21,0.17,27%,17%,"jett, raze, neon",raze
Smurfette,GX.GC,1.06,EMEA,vct-game-changer,237.0,1.14,70%,155.3,0.84,0.16,0.21,0.17,27%,17%,"jett, raze, neon",neon
xanti,FMG.GC,1.06,EMEA,vct-game-changer,197.5,0.92,66%,134.4,0.68,0.4,0.07,0.05,27%,,"brimstone, omen",brimstone
xanti,FMG.GC,1.06,EMEA,vct-game-changer,197.5,0.92,66%,134.4,0.68,0.4,0.07,0.05,27%,,"brimstone, omen",omen
xKittyx,RZN,1.06,EMEA,vct-game-changer,250.4,1.01,66%,165.1,0.87,0.13,0.14,0.19,37%,9%,"jett, killjoy, raze",jett
xKittyx,RZN,1.06,EMEA,vct-game-changer,250.4,1.01,66%,165.1,0.87,0.13,0.14,0.19,37%,9%,"jett, killjoy, raze",killjoy
xKittyx,RZN,1.06,EMEA,vct-game-changer,250.4,1.01,66%,165.1,0.87,0.13,0.14,0.19,37%,9%,"jett, killjoy, raze",raze
star,FKS.S,1.06,EMEA,vct-game-changer,226.1,1.14,72%,147.8,0.81,0.16,0.17,0.15,33%,5%,"jett, raze, neon",jett
star,FKS.S,1.06,EMEA,vct-game-changer,226.1,1.14,72%,147.8,0.81,0.16,0.17,0.15,33%,5%,"jett, raze, neon",raze
star,FKS.S,1.06,EMEA,vct-game-changer,226.1,1.14,72%,147.8,0.81,0.16,0.17,0.15,33%,5%,"jett, raze, neon",neon
els,BLAZ,1.06,EMEA,vct-game-changer,243.8,1.04,71%,167.3,0.81,0.24,0.17,0.15,26%,,"viper, raze, jett",viper
els,BLAZ,1.06,EMEA,vct-game-changer,243.8,1.04,71%,167.3,0.81,0.24,0.17,0.15,26%,,"viper, raze, jett",raze
els,BLAZ,1.06,EMEA,vct-game-changer,243.8,1.04,71%,167.3,0.81,0.24,0.17,0.15,26%,,"viper, raze, jett",jett
Alessia,MDK,1.05,EMEA,vct-game-changer,201.0,1.13,67%,133.5,0.75,0.14,0.11,0.13,36%,18%,"jett, chamber, killjoy",jett
Alessia,MDK,1.05,EMEA,vct-game-changer,201.0,1.13,67%,133.5,0.75,0.14,0.11,0.13,36%,18%,"jett, chamber, killjoy",chamber
Alessia,MDK,1.05,EMEA,vct-game-changer,201.0,1.13,67%,133.5,0.75,0.14,0.11,0.13,36%,18%,"jett, chamber, killjoy",killjoy
Lateu,fuVi,1.05,EMEA,vct-game-changer,188.5,1.05,77%,122.8,0.68,0.37,0.07,0.06,27%,17%,"deadlock, omen, sova",deadlock
Lateu,fuVi,1.05,EMEA,vct-game-changer,188.5,1.05,77%,122.8,0.68,0.37,0.07,0.06,27%,17%,"deadlock, omen, sova",omen
Lateu,fuVi,1.05,EMEA,vct-game-changer,188.5,1.05,77%,122.8,0.68,0.37,0.07,0.06,27%,17%,"deadlock, omen, sova",sova
ellie,aTTaX,1.05,EMEA,vct-game-changer,222.0,1.11,68%,146.3,0.81,0.14,0.16,0.18,31%,13%,"jett, raze, neon",jett
ellie,aTTaX,1.05,EMEA,vct-game-changer,222.0,1.11,68%,146.3,0.81,0.14,0.16,0.18,31%,13%,"jett, raze, neon",raze
ellie,aTTaX,1.05,EMEA,vct-game-changer,222.0,1.11,68%,146.3,0.81,0.14,0.16,0.18,31%,13%,"jett, raze, neon",neon
Lunaw0w,NOM.L,1.05,EMEA,vct-game-changer,214.5,0.87,72%,148.1,0.69,0.38,0.08,0.05,23%,13%,"breach, sova",breach
Lunaw0w,NOM.L,1.05,EMEA,vct-game-changer,214.5,0.87,72%,148.1,0.69,0.38,0.08,0.05,23%,13%,"breach, sova",sova
Pinkalie,ZER.M,1.05,EMEA,vct-game-changer,183.8,0.99,79%,118.3,0.66,0.51,0.07,0.06,29%,15%,"omen, skye, viper",omen
Pinkalie,ZER.M,1.05,EMEA,vct-game-changer,183.8,0.99,79%,118.3,0.66,0.51,0.07,0.06,29%,15%,"omen, skye, viper",skye
Pinkalie,ZER.M,1.05,EMEA,vct-game-changer,183.8,0.99,79%,118.3,0.66,0.51,0.07,0.06,29%,15%,"omen, skye, viper",viper
Kira,Yasu,1.05,EMEA,vct-game-changer,221.8,1.02,66%,145.8,0.78,0.17,0.13,0.17,25%,5%,"jett, neon, raze",jett
Kira,Yasu,1.05,EMEA,vct-game-changer,221.8,1.02,66%,145.8,0.78,0.17,0.13,0.17,25%,5%,"jett, neon, raze",neon
Kira,Yasu,1.05,EMEA,vct-game-changer,221.8,1.02,66%,145.8,0.78,0.17,0.13,0.17,25%,5%,"jett, neon, raze",raze
Leyre,TU.O,1.04,EMEA,vct-game-changer,209.8,1.03,73%,140.0,0.75,0.38,0.08,0.08,39%,10%,"astra, omen, harbor",astra
Leyre,TU.O,1.04,EMEA,vct-game-changer,209.8,1.03,73%,140.0,0.75,0.38,0.08,0.08,39%,10%,"astra, omen, harbor",omen
Leyre,TU.O,1.04,EMEA,vct-game-changer,209.8,1.03,73%,140.0,0.75,0.38,0.08,0.08,39%,10%,"astra, omen, harbor",harbor
Petra,G2.G,1.04,EMEA,vct-game-changer,199.5,1.08,75%,133.5,0.68,0.32,0.09,0.1,29%,17%,"fade, sova, reyna",fade
Petra,G2.G,1.04,EMEA,vct-game-changer,199.5,1.08,75%,133.5,0.68,0.32,0.09,0.1,29%,17%,"fade, sova, reyna",sova
Petra,G2.G,1.04,EMEA,vct-game-changer,199.5,1.08,75%,133.5,0.68,0.32,0.09,0.1,29%,17%,"fade, sova, reyna",reyna
Sliicyy,char,1.04,EMEA,vct-game-changer,204.7,0.99,72%,129.5,0.71,0.48,0.09,0.1,27%,24%,"yoru, breach, kayo",yoru
Sliicyy,char,1.04,EMEA,vct-game-changer,204.7,0.99,72%,129.5,0.71,0.48,0.09,0.1,27%,24%,"yoru, breach, kayo",breach
Sliicyy,char,1.04,EMEA,vct-game-changer,204.7,0.99,72%,129.5,0.71,0.48,0.09,0.1,27%,24%,"yoru, breach, kayo",kayo
Wens,BBL.Q,1.03,EMEA,vct-game-changer,204.7,1.07,70%,136.0,0.73,0.19,0.11,0.09,37%,19%,"killjoy, cypher, viper",killjoy
Wens,BBL.Q,1.03,EMEA,vct-game-changer,204.7,1.07,70%,136.0,0.73,0.19,0.11,0.09,37%,19%,"killjoy, cypher, viper",cypher
Wens,BBL.Q,1.03,EMEA,vct-game-changer,204.7,1.07,70%,136.0,0.73,0.19,0.11,0.09,37%,19%,"killjoy, cypher, viper",viper
Miyori,GX.GC,1.03,EMEA,vct-game-changer,209.8,1.09,70%,139.1,0.74,0.19,0.12,0.12,27%,26%,"sova, fade, viper",sova
Miyori,GX.GC,1.03,EMEA,vct-game-changer,209.8,1.09,70%,139.1,0.74,0.19,0.12,0.12,27%,26%,"sova, fade, viper",fade
Miyori,GX.GC,1.03,EMEA,vct-game-changer,209.8,1.09,70%,139.1,0.74,0.19,0.12,0.12,27%,26%,"sova, fade, viper",viper
susbake,NB,1.03,EMEA,vct-game-changer,220.6,1.02,71%,145.7,0.76,0.25,0.11,0.1,33%,22%,"sage, deadlock, sova",sage
susbake,NB,1.03,EMEA,vct-game-changer,220.6,1.02,71%,145.7,0.76,0.25,0.11,0.1,33%,22%,"sage, deadlock, sova",deadlock
susbake,NB,1.03,EMEA,vct-game-changer,220.6,1.02,71%,145.7,0.76,0.25,0.11,0.1,33%,22%,"sage, deadlock, sova",sova
Julis,fuVi,1.03,EMEA,vct-game-changer,195.6,0.9,70%,130.3,0.66,0.38,0.08,0.02,25%,21%,"brimstone, cypher, omen",brimstone
Julis,fuVi,1.03,EMEA,vct-game-changer,195.6,0.9,70%,130.3,0.66,0.38,0.08,0.02,25%,21%,"brimstone, cypher, omen",cypher
Julis,fuVi,1.03,EMEA,vct-game-changer,195.6,0.9,70%,130.3,0.66,0.38,0.08,0.02,25%,21%,"brimstone, cypher, omen",omen
devilasxa,O1O,1.03,EMEA,vct-game-changer,199.3,0.98,71%,134.9,0.69,0.36,0.08,0.07,33%,12%,"breach, kayo, gekko",breach
devilasxa,O1O,1.03,EMEA,vct-game-changer,199.3,0.98,71%,134.9,0.69,0.36,0.08,0.07,33%,12%,"breach, kayo, gekko",kayo
devilasxa,O1O,1.03,EMEA,vct-game-changer,199.3,0.98,71%,134.9,0.69,0.36,0.08,0.07,33%,12%,"breach, kayo, gekko",gekko
Jiex,VLNT,1.03,EMEA,vct-game-changer,203.1,1.0,73%,134.6,0.72,0.37,0.1,0.09,34%,9%,"jett, raze, kayo",jett
Jiex,VLNT,1.03,EMEA,vct-game-changer,203.1,1.0,73%,134.6,0.72,0.37,0.1,0.09,34%,9%,"jett, raze, kayo",raze
Jiex,VLNT,1.03,EMEA,vct-game-changer,203.1,1.0,73%,134.6,0.72,0.37,0.1,0.09,34%,9%,"jett, raze, kayo",kayo
rekohi,31,1.03,EMEA,vct-game-changer,206.5,0.81,52%,139.7,0.68,0.29,0.03,0.1,29%,,"sova, fade",sova
rekohi,31,1.03,EMEA,vct-game-changer,206.5,0.81,52%,139.7,0.68,0.29,0.03,0.1,29%,,"sova, fade",fade
Lady,Uzi,1.03,EMEA,vct-game-changer,198.0,1.0,72%,150.5,0.72,0.26,0.12,0.12,24%,50%,"raze, jett",raze
Lady,Uzi,1.03,EMEA,vct-game-changer,198.0,1.0,72%,150.5,0.72,0.26,0.12,0.12,24%,50%,"raze, jett",jett
Scarlett,GMX.L,1.02,EMEA,vct-game-changer,226.0,1.0,60%,143.0,0.74,0.1,0.12,0.19,30%,14%,jett,jett
ira,FF,1.02,EMEA,vct-game-changer,207.0,0.88,62%,139.2,0.67,0.33,0.1,0.05,17%,33%,brimstone,brimstone
blxssom,(+1),1.02,EMEA,vct-game-changer,187.0,1.02,66%,120.9,0.66,0.26,0.06,0.05,11%,26%,"gekko, sova, skye",gekko
blxssom,(+1),1.02,EMEA,vct-game-changer,187.0,1.02,66%,120.9,0.66,0.26,0.06,0.05,11%,26%,"gekko, sova, skye",sova
blxssom,(+1),1.02,EMEA,vct-game-changer,187.0,1.02,66%,120.9,0.66,0.26,0.06,0.05,11%,26%,"gekko, sova, skye",skye
Karina,FKS.S,1.02,EMEA,vct-game-changer,206.2,1.05,68%,138.3,0.75,0.16,0.09,0.07,34%,12%,"killjoy, viper, cypher",killjoy
Karina,FKS.S,1.02,EMEA,vct-game-changer,206.2,1.05,68%,138.3,0.75,0.16,0.09,0.07,34%,12%,"killjoy, viper, cypher",viper
Karina,FKS.S,1.02,EMEA,vct-game-changer,206.2,1.05,68%,138.3,0.75,0.16,0.09,0.07,34%,12%,"killjoy, viper, cypher",cypher
PeterBarker,EMUs,1.02,EMEA,vct-game-changer,222.5,1.01,76%,139.9,0.78,0.36,0.14,0.09,24%,6%,"skye, kayo, breach",skye
